run_name,agent,model,task,trial,backend,prompt_tokens,completion_tokens,cached_tokens,predicted_n,predicted_ms,prompt_n,prompt_ms,gen_tok_s,prompt_tok_s,finish_reason,dur_ms,content_len
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,4724,120,,120,1693.845,353,533.711,70.84473490785756,661.406641422043,stop,2248.867,487
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,12328,147,,147,2591.404,60,266.089,56.726006442839484,225.48846438597613,stop,2906.1180000000004,686
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,12017,252,,252,4427.959,56,259.752,56.91109606028421,215.5902553204595,stop,4733.115,1052
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,812,204,,204,2493.036,158,296.81,81.82793990941165,532.3270779286412,stop,3146.293,771
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,11879,83,,83,1438.781,56,258.367,57.68772314897125,216.74594665727432,stop,1741.11,347
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,1166,511,,511,6402.665,152,291.744,79.81051640215442,521.004716463749,stop,6703.753,1668
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,3888,484,,484,6738.956,183,346.49,71.82121384974171,528.1537706715923,stop,7110.224999999999,1588
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,12550,317,,317,5651.531,76,299.437,56.090995519621146,253.80964944211968,stop,5999.91,1434
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,8404,108,,108,1702.569,59,244.237,63.43355247276322,241.56864029610583,stop,1977.16,410
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,4941,481,,481,6906.681,98,303.158,69.64271261406167,323.263776644522,stop,7232.705,1576
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,polyglot-c-py,polyglot-c-py__AAcLMuT,local,8745,464,,464,7489.792,234,474.388,61.950986088799255,493.26711468249624,stop,7997.746,1604
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,,,,,,,,,,,98.372,0
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,7490,101,,101,1549.812,69,267.143,65.16919471522998,258.28863193121293,stop,1848.9070000000002,431
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,21188,1783,,1783,40165.602,255,784.279,44.391218137350464,325.13939554673783,stop,41019.731999999996,6528
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,9069,379,,379,6204.304,308,569.77,61.086626316183086,540.5690015269319,stop,6810.384,1212
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,14978,136,,136,2591.539,1281,3463.713,52.47846935739728,369.8343367363289,stop,6106.696999999999,585
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,1944,155,,155,1980.773,213,351.739,78.25227827721804,605.5626473038247,stop,2344.808,600
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,10070,1630,,1630,27784.429,187,482.491,58.66595278960025,387.5719961615864,stop,28310.083,6430
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,2182,161,,161,2085.329,84,259.58,77.206042787493,323.59966099083135,stop,2360.513,604
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,20460,92,,92,2011.894,70,346.881,45.72805525539616,201.79831123641827,stop,2421.168,389
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,13583,115,,115,2150.811,1884,4649.239,53.46820338932616,405.2276082171728,stop,6853.891,494
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,3830,232,,232,3238.684,1488,1778.375,71.63403407062869,836.7189147395796,stop,5047.291,981
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,20233,158,,158,3423.612,1402,4958.613,46.15008943770498,282.7403550145978,stop,8444.875,682
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,15274,454,,454,8680.764,161,493.599,52.299544141506445,326.1757013284063,stop,9226.538,1919
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,1627,105,,105,1319.644,181,326.187,79.56691350091388,554.8964244436473,stop,1658.648,416
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,20703,231,,231,4974.58,152,556.837,46.43608103598696,272.97036655251,stop,5595.749,894
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,9529,355,,355,5871.205,82,330.232,60.464589466727865,248.31027883427404,stop,6241.532,1255
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,7315,107,,107,1653.205,1132,1984.811,64.7227657791986,570.3313816781547,stop,3673.098,439
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,25177,1138,,1138,27684.981,297,988.658,41.105319884452875,300.4072186742028,stop,28752.921000000002,4376
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,27751,219,,219,5408.672,116,583.541,40.490530762449644,198.7863749076757,stop,6072.964,858
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,27554,82,,82,2038.138,70,385.557,40.23280072301287,181.55551578625207,stop,2504.0789999999997,351
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,27400,85,,85,2135.467,2062,9809.182,39.8039398407936,210.21120823326552,stop,12029.256,343
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,5024,1160,,1160,16890.422,133,333.681,68.67797619266115,398.5842765995068,stop,17249.026,4496
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,8650,112,,112,1779.035,260,509.488,62.95547867242634,510.31623904782845,stop,2323.616,404
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,7665,134,,134,2075.988,75,271.401,64.54757927309792,276.3438601921142,stop,2379.241,584
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,4442,97,,97,1354.33,157,344.83,71.62213049995201,455.2968129223095,stop,1721.167,358
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,16677,315,,315,6219.243,253,675.222,50.64925104228923,374.6915829164334,stop,6952.697,994
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,16101,324,,324,6294.189,173,513.034,51.47605195840163,337.2096196353458,stop,6861.207,1092
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,1003,134,,134,1643.348,349,380.509,81.54085440211081,917.1924974179324,stop,2246.0789999999997,595
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,32567,1600,,1600,36436.397,123,660.991,43.91213543973627,186.08422807572268,stop,37192.06,5280
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,15814,115,,115,2207.464,87,392.145,52.09597982118848,221.8567111655128,stop,2653.6040000000003,447
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,1314,133,,133,1654.955,178,310.873,80.36472290787363,572.58108616702,stop,1976.453,543
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,4183,103,,103,1433.877,122,308.159,71.83321860940653,395.89951940394405,stop,1764.886,379
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,17240,1592,,1592,32497.141,249,687.819,48.988924902655285,362.01384375831435,stop,33242.948,6134
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,7878,100,,100,1555.428,80,282.857,64.2909861465783,282.828425670922,stop,1872.468,396
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,4708,184,,184,2607.361,170,352.195,70.56943783388644,482.68714774485727,stop,2983.268,723
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,8284,107,,107,1679.179,307,550.941,63.72161633750779,557.2284509593586,stop,2266.6,368
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,32269,176,,176,4840.726,67,408.871,36.358182636240926,163.8658647837582,stop,5344.006,651
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,28240,701,,701,17980.911,271,1026.774,38.98578887354484,263.9334459189656,stop,19092.490999999998,1933
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,24670,211,,211,5043.146,70,374.258,41.83896321859411,187.03675004943113,stop,5495.319,789
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,29848,1093,,1093,29163.111,378,2064.61,37.47885470792194,183.08542533456682,stop,31316.744,3839
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,32103,100,,100,2737.332,1163,6428.602,36.53192232436548,180.91025078236297,stop,9260.958999999999,434
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,24465,136,,136,3250.1,1495,6276.339,41.844866311805795,238.1961841130634,stop,9601.286999999998,623
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,cobol-modernization,cobol-modernization__i6a6rhv,local,29186,285,,285,7324.653,246,995.133,38.909693059862356,247.20313767104497,stop,8410.604,919
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,3896,220,,220,3054.76,32,135.966,72.01875106391336,235.35295588603032,stop,3215.5879999999997,890
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,1824,101,,101,1277.111,151,304.543,79.08474674480135,495.8248917230079,stop,1598.509,415
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,2069,220,,220,2838.57,145,307.785,77.50381353991622,471.10807869129417,stop,3162.2819999999997,745
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,2367,217,,217,2833.041,79,243.209,76.59613821331918,324.82350570908153,stop,3119.0220000000004,787
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,1320,354,,354,4449.553,134,294.681,79.558553409747,454.7290120503189,stop,4761.177,1182
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,3754,111,,111,1511.213,57,224.068,73.45092981598226,254.38706107074637,stop,1759.67,472
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,3507,191,,191,2586.293,282,412.615,73.8508745915486,683.4458272239254,stop,3022.172,772
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,4196,225,,225,3143.489,81,264.519,71.57651895712057,306.21618862917217,stop,3435.4399999999996,899
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,2957,106,,106,1403.644,127,296.906,75.51772386730539,427.74480812108885,stop,1720.0910000000001,423
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,811,112,,112,1360.584,157,285.894,82.3175930335797,549.1545817680678,stop,1662.3239999999998,495
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,1058,129,,129,1585.435,137,283.025,81.365681973717,484.0561787827931,stop,1879.453,542
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,2732,99,,99,1300.197,149,316.339,76.14230766568451,471.01369100869636,stop,1639.04,391
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,4501,104,,104,1454.179,81,255.885,71.51801807067768,316.5484494987983,stop,1736.933,486
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,prove-plus-comm,prove-plus-comm__LfzNX5F,local,3112,114,,114,1515.978,50,201.52,75.1989804601386,248.11433108376337,stop,1736.704,491
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,18904,105,,105,2152.384,78,342.117,48.78311676726829,227.99217811450467,stop,2570.784,465
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,6214,138,,138,2035.351,311,499.042,67.8015732912898,623.1940397802189,stop,2563.054,610
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,15606,93,,93,1776.451,70,303.535,52.35157063155697,230.615909203222,stop,2138.17,350
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,9371,116,,116,1899.987,64,240.169,61.053049310337386,266.4790210226965,stop,2175.844,445
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,10797,154,,154,2623.766,685,1516.969,58.694258558118364,451.55833771158143,stop,4181.8099999999995,659
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,1860,104,,104,1319.609,366,431.935,78.81122362760485,847.3497169713036,stop,1765.306,443
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,9814,121,,121,1995.912,118,368.664,60.62391528283812,320.0746479178873,stop,2402.413,400
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,2038,118,,118,1514.897,75,238.023,77.89308448033101,315.09560000504155,stop,1768.073,502
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,15242,107,,107,2037.942,833,2135.369,52.50394760989273,390.09651259337375,stop,4228.996,444
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,19089,92,,92,1892.306,81,396.591,48.61792965831108,204.2406408617442,stop,2366.668,435
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,10028,85,,85,1406.399,94,328.364,60.438040698265574,286.267678551851,stop,1773.314,335
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,2224,92,,92,1186.485,69,226.778,77.53996047147668,304.2623182142889,stop,1427.98,375
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,14334,76,,76,1412.847,98,384.558,53.79209496852808,254.8380218328575,stop,1850.9,308
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,11043,185,,185,3151.278,93,337.806,58.70634072906294,275.30594483224104,stop,3531.393,682
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,1407,88,,88,1089.676,166,297.582,80.75795006956196,557.829438608518,stop,1397.826,364
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,15446,91,,91,1729.446,98,392.587,52.618005997296244,249.62619750526633,stop,2180.831,342
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,9555,142,,142,2334.253,69,265.185,60.833165899326254,260.1957124271735,stop,2637.7259999999997,443
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,5810,94,,94,1364.939,815,1157.716,68.86754646178326,703.9723040883948,stop,2547.358,401
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,16083,102,,102,1963.729,57,270.35,51.94199403278151,210.83780284815978,stop,2296.0440000000003,373
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,17056,138,,138,2729.447,359,1198.431,50.559692128112395,299.5583391951643,stop,3997.367,566
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,16552,146,,146,2850.556,155,479.966,51.218078157384035,322.9395415508599,stop,3394.2929999999997,609
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,16262,136,,136,2633.083,78,329.795,51.650479684840924,236.51055959004833,stop,3026.926,506
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,4907,89,,89,1254.533,1303,1708.999,70.9427332720622,762.4346181595191,stop,2988.617,384
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,9121,187,,187,3062.437,698,1414.733,61.06248063225464,493.379316097101,stop,4518.045,689
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,6776,116,,116,1747.743,425,627.878,66.37131431795179,676.8830887529106,stop,2410.38,452
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,3079,82,,82,1087.995,566,800.452,75.36799341908741,707.1004882241533,stop,1906.885,345
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,11701,80,,80,1382.959,75,290.996,57.846978833067354,257.73550151892124,stop,1720.42,311
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,11545,82,,82,1410.657,81,324.082,58.128942755042516,249.936744404194,stop,1780.5910000000001,313
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,822,131,,131,1602.009,168,300.386,81.77232462489287,559.2803925615707,stop,2121.541,538
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,18722,105,,105,2145.344,54,285.308,48.94319978520927,189.26914071810114,stop,2507.5910000000003,399
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,11330,135,,135,2311.312,103,361.041,58.40838450196252,285.2861586357228,stop,2716.4519999999998,585
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,1117,125,,125,1536.087,165,293.629,81.37559916853668,561.9335964771872,stop,1838.92,522
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,2434,80,,80,1033.054,119,286.214,77.44028869739626,415.7728133494518,stop,1332.203,343
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,14062,175,,175,3269.786,2282,5656.253,53.5203221250565,403.4472998290565,stop,8985.829000000002,674
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,7166,141,,141,2153.169,275,503.193,65.48487369082501,546.5099872216028,stop,2698.969,519
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,3514,91,,91,1227.084,354,475.424,74.1595522392925,744.5985057548631,stop,1725.59,366
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,8295,129,,129,2045.119,989,1662.16,63.07701410040198,595.0089040766233,stop,3739.605,487
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,18538,131,,131,2677.426,54,278.699,48.927589408633516,193.75742288275165,stop,3030.8540000000003,531
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,17620,135,,135,2748.71,427,1175.34,49.11394799742424,363.29913046437633,stop,3993.6349999999998,579
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,15940,87,,87,1666.988,72,309.368,52.18993777999601,232.73253859481267,stop,2037.502,352
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,18131,218,,218,4428.117,86,391.666,49.230858172898316,219.574841829518,stop,4891.664,930
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,18377,108,,108,2193.552,29,193.742,49.23521302435502,149.6835998389611,stop,2459.768,459
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,15770,99,,99,1891.215,72,303.276,52.347300544887815,237.40750999089937,stop,2255.039,385
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,build-pmars,build-pmars__zuR2vm9,local,17832,214,,214,4316.329,78,338.029,49.579167853052915,230.74943274097785,stop,4725.369,916
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,4012,154,,154,2138.272,66,236.791,72.02077191302136,278.72680971827475,stop,2401.384,624
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,5198,84,,84,1198.593,45,203.836,70.08217134590308,220.76571361290448,stop,1434.326,316
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,5908,93,,93,1354.886,72,257.137,68.6404612638997,280.0063779230527,stop,1650.114,391
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,1437,126,,126,1576.842,62,208.177,79.90654739029021,297.8234867444531,stop,1796.7820000000002,542
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,5556,73,,73,1049.262,59,223.032,69.57270919941827,264.53603070411424,stop,1306.182,269
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,2010,185,,185,2379.813,448,493.865,77.7372003598602,907.1304911261175,stop,2889.6459999999997,815
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,5715,122,,122,1770.834,87,291.033,68.89409171045959,298.9351723000484,stop,2099.834,527
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,2396,110,,110,1429.162,202,334.519,76.96818135382833,603.8520980871042,stop,1779.211,467
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,6939,86,,86,1297.669,85,279.298,66.27267816369198,304.33443848505897,stop,1620.611,412
terminus-2-qwen-30b-local,terminus-2,Qwen3-Coder-30B-A3B-Instruct,fix-git,fix-git__k7oMoLg,local,6059,87,,87,1274.485,59,224.148,68.26286696194934,263.2189446258722,stop,1536.728,353
